               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 490,            0.041488,             0.11372,            0.021972,              0.9549,              0.8679,             0.94024,             0.68793,             0.03917,             0.11744,            0.020698,           0.0003178,           0.0003178,           0.0003178
                 491,            0.040801,             0.11795,            0.020639,             0.95839,             0.86602,             0.94001,             0.68647,            0.039205,             0.11741,            0.020657,            0.000298,            0.000298,            0.000298
                 492,            0.041539,             0.12217,             0.02145,             0.95823,             0.86655,             0.94018,             0.68683,            0.039206,             0.11714,            0.020638,           0.0002782,           0.0002782,           0.0002782
                 493,            0.040984,             0.12345,            0.021285,             0.96009,             0.86803,             0.94057,             0.68476,            0.039285,             0.11749,            0.020638,           0.0002584,           0.0002584,           0.0002584
                 494,             0.04206,             0.12413,            0.021915,             0.95908,             0.86766,             0.94083,             0.68434,            0.039348,              0.1181,            0.020668,           0.0002386,           0.0002386,           0.0002386
                 495,            0.040728,             0.11961,            0.020776,             0.95643,             0.86693,             0.93963,             0.68307,            0.039327,             0.11833,            0.020682,           0.0002188,           0.0002188,           0.0002188
                 496,            0.041285,             0.11997,            0.020976,             0.96081,             0.86466,             0.93951,             0.68359,            0.039262,             0.11837,            0.020691,            0.000199,            0.000199,            0.000199
                 497,            0.042636,             0.12031,            0.021645,             0.96169,             0.86346,             0.93946,              0.6838,            0.039263,             0.11846,            0.020693,           0.0001792,           0.0001792,           0.0001792
                 498,            0.040606,             0.11628,            0.020759,             0.96154,             0.86327,             0.93987,             0.68372,             0.03922,             0.11843,            0.020684,           0.0001594,           0.0001594,           0.0001594
                 499,            0.042283,             0.11962,            0.022509,             0.96044,             0.86486,             0.94074,             0.68452,            0.039198,             0.11827,            0.020682,           0.0001396,           0.0001396,           0.0001396
