               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 490,            0.045024,             0.12341,            0.018842,             0.95939,             0.87058,             0.94166,             0.68339,            0.039559,             0.11975,             0.02034,           0.0003178,           0.0003178,           0.0003178
                 491,            0.044293,             0.12952,            0.018413,             0.96043,             0.87137,             0.94179,             0.68215,            0.039568,             0.12021,            0.020298,            0.000298,            0.000298,            0.000298
                 492,            0.045667,             0.12601,             0.01836,             0.96283,              0.8711,             0.94188,             0.68486,            0.039495,             0.11956,            0.020269,           0.0002782,           0.0002782,           0.0002782
                 493,            0.046719,             0.12999,             0.02075,             0.95554,             0.87899,             0.94216,              0.6867,            0.039535,              0.1194,             0.02025,           0.0002584,           0.0002584,           0.0002584
                 494,            0.046357,             0.14271,            0.019915,             0.95858,              0.8773,             0.94194,             0.68694,             0.03957,              0.1199,            0.020239,           0.0002386,           0.0002386,           0.0002386
                 495,            0.046349,             0.12985,             0.02124,             0.95851,             0.87617,             0.94198,             0.68494,            0.039604,              0.1206,            0.020249,           0.0002188,           0.0002188,           0.0002188
                 496,            0.047942,             0.13323,            0.021469,             0.95892,             0.87496,             0.94167,             0.68683,             0.03953,             0.12027,            0.020253,            0.000199,            0.000199,            0.000199
                 497,            0.046059,             0.13349,            0.020559,             0.95766,             0.87799,             0.94159,             0.68803,            0.039456,             0.11943,            0.020229,           0.0001792,           0.0001792,           0.0001792
                 498,            0.045121,             0.12829,            0.018542,             0.95961,             0.87702,             0.94197,             0.68723,            0.039464,              0.1193,            0.020223,           0.0001594,           0.0001594,           0.0001594
                 499,            0.046351,             0.13018,            0.020431,             0.96081,             0.87321,             0.94166,             0.68511,            0.039549,             0.11971,            0.020231,           0.0001396,           0.0001396,           0.0001396
